terminal_case,epsilon_um,start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_class,successor_mm,remaining_passes_after,step_status,failure_detail
T20,20,4.399,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.399,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.4,RPRA,1,3,4.4,0.428,58.235006708642445,PRESERVING,3.972,2,CONTINUE,
T20,20,4.4,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.4,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.401,RPRA,1,3,4.401,0.429,58.401319227545734,PRESERVING,3.972,2,CONTINUE,
T20,20,4.401,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.401,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.402,RPRA,1,3,4.402,0.43,58.56773185953185,PRESERVING,3.972,2,CONTINUE,
T20,20,4.402,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.402,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.403,RPRA,1,3,4.403,0.431,58.73424445897575,PRESERVING,3.972,2,CONTINUE,
T20,20,4.403,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.403,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.404,RPRA,1,3,4.404,0.432,58.900856880740676,PRESERVING,3.972,2,CONTINUE,
T20,20,4.404,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.404,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.405,RPRA,1,3,4.405,0.433,59.0675689801755,PRESERVING,3.972,2,CONTINUE,
T20,20,4.405,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.405,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.406,RPRA,1,3,4.406,0.434,59.23438061311125,PRESERVING,3.972,2,CONTINUE,
T20,20,4.406,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.406,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.407,RPRA,1,3,4.407,0.435,59.40129163585937,PRESERVING,3.972,2,CONTINUE,
T20,20,4.407,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.407,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.408,RPRA,1,3,4.408,0.436,59.56830190520851,PRESERVING,3.972,2,CONTINUE,
T20,20,4.408,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.408,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.409,RPRA,1,3,4.409,0.437,59.73541127842162,PRESERVING,3.972,2,CONTINUE,
T20,20,4.409,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.409,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.41,RPRA,1,3,4.41,0.438,59.902619613233476,PRESERVING,3.972,2,CONTINUE,
T20,20,4.41,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.41,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.411,RPRA,1,3,4.411,0.439,60.06992676784819,PRESERVING,3.972,2,CONTINUE,
T20,20,4.411,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.411,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.412,RPRA,1,3,4.412,0.44,60.23733260093563,PRESERVING,3.972,2,CONTINUE,
T20,20,4.412,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.412,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.413,RPRA,1,3,4.413,0.441,60.40483697163017,PRESERVING,3.972,2,CONTINUE,
T20,20,4.413,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.413,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.414,RPRA,1,3,4.414,0.442,60.57243973952704,PRESERVING,3.972,2,CONTINUE,
T20,20,4.414,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.414,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.415,RPRA,1,3,4.415,0.443,60.74014076468017,PRESERVING,3.972,2,CONTINUE,
T20,20,4.415,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.415,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.416,RPRA,1,3,4.416,0.444,60.90793990759958,PRESERVING,3.972,2,CONTINUE,
T20,20,4.416,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.416,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.417,RPRA,1,3,4.417,0.445,61.07583702924882,PRESERVING,3.972,2,CONTINUE,
T20,20,4.417,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.417,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.418,RPRA,1,3,4.418,0.446,61.2438319910417,PRESERVING,3.972,2,CONTINUE,
T20,20,4.418,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.418,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.419,RPRA,1,3,4.419,0.447,61.411924654841435,PRESERVING,3.972,2,CONTINUE,
T20,20,4.419,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.419,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.42,RPRA,1,3,4.42,0.448,61.58011488295651,PRESERVING,3.972,2,CONTINUE,
T20,20,4.42,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.42,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.421,RPRA,1,3,4.421,0.449,61.748402538139224,PRESERVING,3.972,2,CONTINUE,
T20,20,4.421,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.421,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.422,RPRA,1,3,4.422,0.45,61.916787483582716,PRESERVING,3.972,2,CONTINUE,
T20,20,4.422,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.422,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.423,RPRA,1,3,4.423,0.451,62.08526958291895,PRESERVING,3.972,2,CONTINUE,
T20,20,4.423,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.423,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.424,RPRA,1,3,4.424,0.452,62.25384870021534,PRESERVING,3.972,2,CONTINUE,
T20,20,4.424,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.424,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.425,RPRA,1,3,4.425,0.453,62.4225246999739,PRESERVING,3.972,2,CONTINUE,
T20,20,4.425,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.425,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.426,RPRA,1,3,4.426,0.454,62.591297447127396,PRESERVING,3.972,2,CONTINUE,
T20,20,4.426,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.426,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.427,RPRA,1,3,4.427,0.455,62.7601668070381,PRESERVING,3.972,2,CONTINUE,
T20,20,4.427,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.427,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.428,RPRA,1,3,4.428,0.456,62.929132645494626,PRESERVING,3.972,2,CONTINUE,
T20,20,4.428,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.428,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.429,RPRA,1,3,4.429,0.457,63.09819482871029,PRESERVING,3.972,2,CONTINUE,
T20,20,4.429,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.429,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.43,RPRA,1,3,4.43,0.458,63.267353223319695,PRESERVING,3.972,2,CONTINUE,
T20,20,4.43,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.43,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.431,RPRA,1,3,4.431,0.459,63.43660769637795,PRESERVING,3.972,2,CONTINUE,
T20,20,4.431,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.431,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.432,RPRA,1,3,4.432,0.46,63.60595811535728,PRESERVING,3.972,2,CONTINUE,
T20,20,4.432,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.432,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.433,RPRA,1,3,4.433,0.461,63.77540434814541,PRESERVING,3.972,2,CONTINUE,
T20,20,4.433,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.433,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.434,RPRA,1,3,4.434,0.462,63.944946263042745,PRESERVING,3.972,2,CONTINUE,
T20,20,4.434,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.434,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.435,RPRA,1,3,4.435,0.463,64.11458372876088,PRESERVING,3.972,2,CONTINUE,
T20,20,4.435,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.435,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.436,RPRA,1,3,4.436,0.464,64.28431661441908,PRESERVING,3.972,2,CONTINUE,
T20,20,4.436,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.436,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.437,RPRA,1,3,4.437,0.465,64.45414478954386,PRESERVING,3.972,2,CONTINUE,
T20,20,4.437,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.437,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.438,RPRA,1,3,4.438,0.466,64.6240681240657,PRESERVING,3.972,2,CONTINUE,
T20,20,4.438,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.438,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.439,RPRA,1,3,4.439,0.467,64.79408648831698,PRESERVING,3.972,2,CONTINUE,
T20,20,4.439,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.439,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.44,RPRA,1,3,4.44,0.468,64.96419975303014,PRESERVING,3.972,2,CONTINUE,
T20,20,4.44,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.44,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.441,RPRA,1,3,4.441,0.469,65.13440778933557,PRESERVING,3.972,2,CONTINUE,
T20,20,4.441,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.441,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.442,RPRA,1,3,4.442,0.47,65.30471046875844,PRESERVING,3.972,2,CONTINUE,
T20,20,4.442,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.442,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.443,RPRA,1,3,4.443,0.471,65.47510766321864,PRESERVING,3.972,2,CONTINUE,
T20,20,4.443,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.443,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.444,RPRA,1,3,4.444,0.472,65.64559924502693,PRESERVING,3.972,2,CONTINUE,
T20,20,4.444,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.444,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.445,RPRA,1,3,4.445,0.473,65.81618508688368,PRESERVING,3.972,2,CONTINUE,
T20,20,4.445,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.445,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.446,RPRA,1,3,4.446,0.474,65.98686506187671,PRESERVING,3.972,2,CONTINUE,
T20,20,4.446,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.446,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.447,RPRA,1,3,4.447,0.475,66.15763904347914,PRESERVING,3.972,2,CONTINUE,
T20,20,4.447,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.447,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.448,RPRA,1,3,4.448,0.476,66.32850690554766,PRESERVING,3.972,2,CONTINUE,
T20,20,4.448,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.448,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.449,RPRA,1,3,4.449,0.477,66.49946852231965,PRESERVING,3.972,2,CONTINUE,
T20,20,4.449,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.449,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.45,RPRA,1,3,4.45,0.478,66.67052376841254,PRESERVING,3.972,2,CONTINUE,
T20,20,4.45,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.45,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.451,RPRA,1,3,4.451,0.479,66.84167251882104,PRESERVING,3.972,2,CONTINUE,
T20,20,4.451,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.451,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.452,RPRA,1,3,4.452,0.48,67.01291464891499,PRESERVING,3.972,2,CONTINUE,
T20,20,4.452,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.452,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.453,RPRA,1,3,4.453,0.481,67.18425003443829,PRESERVING,3.972,2,CONTINUE,
T20,20,4.453,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.453,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.454,RPRA,1,3,4.454,0.482,67.35567855150558,PRESERVING,3.972,2,CONTINUE,
T20,20,4.454,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.454,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.455,RPRA,1,3,4.455,0.483,67.5272000766017,PRESERVING,3.972,2,CONTINUE,
T20,20,4.455,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.455,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.456,RPRA,1,3,4.456,0.484,67.69881448657938,PRESERVING,3.972,2,CONTINUE,
T20,20,4.456,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.456,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.457,RPRA,1,3,4.457,0.485,67.8705216586569,PRESERVING,3.972,2,CONTINUE,
T20,20,4.457,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.457,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.458,RPRA,1,3,4.458,0.486,68.04232147041647,PRESERVING,3.972,2,CONTINUE,
T20,20,4.458,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.458,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.459,RPRA,1,3,4.459,0.487,68.2142137998029,PRESERVING,3.972,2,CONTINUE,
T20,20,4.459,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.459,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.46,RPRA,1,3,4.46,0.488,68.38619852512095,PRESERVING,3.972,2,CONTINUE,
T20,20,4.46,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.46,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.461,RPRA,1,3,4.461,0.489,68.55827552503335,PRESERVING,3.972,2,CONTINUE,
T20,20,4.461,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.461,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.462,RPRA,1,3,4.462,0.49,68.73044467856029,PRESERVING,3.972,2,CONTINUE,
T20,20,4.462,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.462,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.463,RPRA,1,3,4.463,0.491,68.90270586507641,PRESERVING,3.972,2,CONTINUE,
T20,20,4.463,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.463,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.464,RPRA,1,3,4.464,0.492,69.0750589643093,PRESERVING,3.972,2,CONTINUE,
T20,20,4.464,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.464,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.465,RPRA,1,3,4.465,0.493,69.24750385633837,PRESERVING,3.972,2,CONTINUE,
T20,20,4.465,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.465,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.466,RPRA,1,3,4.466,0.494,69.42004042159124,PRESERVING,3.972,2,CONTINUE,
T20,20,4.466,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.466,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.467,RPRA,1,3,4.467,0.495,69.59266854084447,PRESERVING,3.972,2,CONTINUE,
T20,20,4.467,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.467,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.468,RPRA,1,3,4.468,0.496,69.7653880952201,PRESERVING,3.972,2,CONTINUE,
T20,20,4.468,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.468,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.469,RPRA,1,3,4.469,0.497,69.93819896618447,PRESERVING,3.972,2,CONTINUE,
T20,20,4.469,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.469,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.47,RPRA,1,3,4.47,0.498,70.11110103554643,PRESERVING,3.972,2,CONTINUE,
T20,20,4.47,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.47,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.471,RPRA,1,3,4.471,0.499,70.28409418545561,PRESERVING,3.972,2,CONTINUE,
T20,20,4.471,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.471,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.472,RPRA,1,3,4.472,0.5,70.45717829840102,PRESERVING,3.972,2,CONTINUE,
T20,20,4.472,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.472,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.473,RPRA,1,3,4.473,0.501,70.63035325720838,PRESERVING,3.972,2,CONTINUE,
T20,20,4.473,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.473,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.474,RPRA,1,3,4.474,0.502,70.80361894503994,PRESERVING,3.972,2,CONTINUE,
T20,20,4.474,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.474,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.475,RPRA,1,3,4.475,0.503,70.97697524539174,PRESERVING,3.972,2,CONTINUE,
T20,20,4.475,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.475,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.476,RPRA,1,3,4.476,0.504,71.15042204209225,PRESERVING,3.972,2,CONTINUE,
T20,20,4.476,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.476,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.477,RPRA,1,3,4.477,0.505,71.32395921930103,PRESERVING,3.972,2,CONTINUE,
T20,20,4.477,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.477,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.478,RPRA,1,3,4.478,0.506,71.4975866615061,PRESERVING,3.972,2,CONTINUE,
T20,20,4.478,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.478,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.479,RPRA,1,3,4.479,0.507,71.67130425352372,PRESERVING,3.972,2,CONTINUE,
T20,20,4.479,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.479,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
T20,20,4.48,RPRA,1,3,4.48,0.508,71.84511188049595,PRESERVING,3.972,2,CONTINUE,
T20,20,4.48,RPRA,2,2,3.972,0.484,99.97222414909085,PRESERVING,3.488,1,CONTINUE,
T20,20,4.48,RPRA,3,1,3.488,0.368,99.95751421003307,PRESERVING,3.12,0,TERMINAL_REACHED,
